rua,cep,bairro,cidade,uf
Rua Oito,12306750,Jardim Altos de Santana II,Jacareí,SP
Rua Ida Vilarta Peloggia,12306751,Jardim Altos de Santana II,Jacareí,SP
Avenida Volta Redonda,12306752,Jardim Altos de Santana II,Jacareí,SP
Rua Antônio Jordão Mercadante,12306753,Jardim Altos de Santana II,Jacareí,SP
Rua Expedicionário Antônio Cândido dos Santos,12306754,Jardim Altos de Santana II,Jacareí,SP
Rua Manoel Martins da Silva,12306755,Jardim Altos de Santana II,Jacareí,SP
Rua Eliceu Máximo,12306756,Jardim Altos de Santana II,Jacareí,SP
Avenida José Monteiro,12306757,Jardim Altos de Santana II,Jacareí,SP
Rua Paula Alves (Parque Meia Lua),12334490,Pagador de Andrade,Jacareí,SP
Rua João Cardoso de Menezes e Souza,12326655,Veraneio Ijal,Jacareí,SP
Rua Francisco Inácio Marcondes Homem de Melo,12326525,Veraneio Ijal,Jacareí,SP
Rua José I. Alvarenga Peixoto,12326535,Veraneio Ijal,Jacareí,SP
Rua Antonio Augusto de Lima,12326546,Veraneio Ijal,Jacareí,SP
Rua José D'Ávila,12324785,Jardim Terras de São João,Jacareí,SP
Rua Marginal,12323361,Bandeira Branca,Jacareí,SP
Rua 1,12323362,Bandeira Branca,Jacareí,SP
Rua 2,12323363,Bandeira Branca,Jacareí,SP
Rua 3,12323364,Bandeira Branca,Jacareí,SP
Rua Julieta de Mancilha Passos,12316570,Jardim Novo Amanhecer,Jacareí,SP
Rua B,12316575,Jardim Novo Amanhecer,Jacareí,SP
Rua Helena da Silva Conceição,12316580,Jardim Novo Amanhecer,Jacareí,SP
Rua Giancarlo Manetti,12316585,Jardim Novo Amanhecer,Jacareí,SP
Rua Nelva Dall'Agnol,12316590,Jardim Novo Amanhecer,Jacareí,SP
Rua Dozedino Nicolau Manja,12316600,Jardim Novo Amanhecer,Jacareí,SP
Rua Thomé Bernardes de Souza,12316605,Jardim Novo Amanhecer,Jacareí,SP
Rua Nilza Mazzeo Vieira,12316610,Jardim Novo Amanhecer,Jacareí,SP
Rua Dois,12319442,Jardim do Vale,Jacareí,SP
Rua Sinésio Vilhena da Silva,12312151,Jardim Real,Jacareí,SP
Rua Três,12319443,Jardim do Vale,Jacareí,SP
Rua Padre Mário Antônio Bonotti,12312152,Jardim Real,Jacareí,SP
Rua Quatro,12319444,Jardim do Vale,Jacareí,SP
Rua Três,12312153,Jardim Real,Jacareí,SP
Rua Quatro,12312154,Jardim Real,Jacareí,SP
Rua Cinco,12319445,Jardim do Vale,Jacareí,SP
Rua Sebastião Vitalino,12311230,Parque Califórnia,Jacareí,SP
Rua Francisca de Freitas Martins,12311240,Parque Califórnia,Jacareí,SP
Avenida José Ribeiro Moreira,12311250,Parque Califórnia,Jacareí,SP
Rua Luiz Gonzaga Nogueira de Macedo,12324782,Jardim Terras de São João,Jacareí,SP
Rua João Alves dos Santos,12324783,Jardim Terras de São João,Jacareí,SP
Avenida José Carlos Fernandes,12324784,Jardim Terras de São João,Jacareí,SP
Rua Jobanito,12324788,Jardim Terras de São João,Jacareí,SP
Rua José Magalhães,12324789,Jardim Terras de São João,Jacareí,SP
Rua Rio Grande Zonzini,12324790,Jardim Terras de São João,Jacareí,SP
Rua Décio Antonio Zanfra,12324791,Jardim Terras de São João,Jacareí,SP
Rua Jacob Miragaia Lemes,12324792,Jardim Terras de São João,Jacareí,SP
Rua José Nicolau Costa,12324793,Jardim Terras de São João,Jacareí,SP
Rua José Carlos Marcelino,12324794,Jardim Terras de São João,Jacareí,SP
Rua João Batista de Ramos,12324795,Jardim Terras de São João,Jacareí,SP
Avenida André Franco Montoro,12324820,Jardim Terras de Santa Helena,Jacareí,SP
Viela Um,12324821,Jardim Terras de Santa Helena,Jacareí,SP
Viela Sete,12324822,Jardim Terras de Santa Helena,Jacareí,SP
Rua Florinda Marino,12324823,Jardim Terras de Santa Helena,Jacareí,SP
Rua Maria Eugênia de Vasconcelos,12324824,Jardim Terras de Santa Helena,Jacareí,SP
Rua Paulo Medeiros,12324825,Jardim Terras de Santa Helena,Jacareí,SP
Rua Cônego Antônio Borges Serra,12324826,Jardim Terras de Santa Helena,Jacareí,SP
Rua Bertha Celeste Homem de Mello,12324827,Jardim Terras de Santa Helena,Jacareí,SP
Rua Manoel Pinheiro de Macedo,12324829,Jardim Terras de Santa Helena,Jacareí,SP
Rua José Carlos Fernandes,12324830,Jardim Terras de Santa Helena,Jacareí,SP
Rua Antonio Piovesan Junior (Nino Piovesan),12324831,Jardim Terras de Santa Helena,Jacareí,SP
Rua Manoel Catute Neto,12324832,Jardim Terras de Santa Helena,Jacareí,SP
Rua Cândida de Souza Motta,12324833,Jardim Terras de Santa Helena,Jacareí,SP
Rua André Luiz de Moraes Marques,12324834,Jardim Terras de Santa Helena,Jacareí,SP
Rua Nelson Pereira,12324835,Jardim Terras de Santa Helena,Jacareí,SP
Rua José Francisco Lopes,12324836,Jardim Terras de Santa Helena,Jacareí,SP
Avenida Malek Assad,12328080,Jardim Santa Maria,Jacareí,SP
Rua Hum (CDHU Campo Grande),12319446,Jardim do Vale,Jacareí,SP
Rua Rognei da Silva Fausto,12341205,Vila São João (São Silvestre),Jacareí,SP
Rua Minas Gerais,12302205,Rio Comprido,Jacareí,SP
Rua Zilda Arns,12312155,Jardim Real,Jacareí,SP
Avenida José Teodoro de Siqueira,12309505,Parque Santo Antônio,Jacareí,SP
Rua Sebastião Carlos da Silva,12306615,Jardim Primavera,Jacareí,SP
Rua Américo de Oliveira,12324781,Jardim Terras de São João,Jacareí,SP
Rua Francisco de Sá,12302105,Rio Comprido,Jacareí,SP
Rua Walter Vicente Grecco,12309465,Parque Santo Antônio,Jacareí,SP
Avenida Dom Pedro I,12310060,Parque dos Príncipes,Jacareí,SP
Rua Dez,12316615,Jardim Novo Amanhecer,Jacareí,SP
Rua Geraldo Mathias da Silva,12316620,Jardim Novo Amanhecer,Jacareí,SP
Rua Sete,12316630,Jardim Novo Amanhecer,Jacareí,SP
Avenida Marginal,12316635,Jardim Novo Amanhecer,Jacareí,SP
Rua Mariano Chaves,12316640,Jardim Novo Amanhecer,Jacareí,SP
Rua Helena Garcia da Veiga,12316645,Jardim Novo Amanhecer,Jacareí,SP
Rua Joaquim Machado de Lima,12324325,Jardim Nova Esperança,Jacareí,SP
Rua João Benedito Diogo Neto,12324796,Jardim Terras de São João,Jacareí,SP
Avenida Cesarino Ribeiro Casemiro,12340595,Chácaras Rurais de Guararema,Jacareí,SP
Avenida Gilda Parente Grecco,12306766,Jardim Altos de Santana II,Jacareí,SP
Rua Montes Claro,12302135,Rio Comprido,Jacareí,SP
Praça Doutor Willian Fiod,12324844,Jardim Terras de Santa Helena,Jacareí,SP
Rua Antonio de Mattos,12324842,Jardim Terras de Santa Helena,Jacareí,SP
Rua Hilário Rosa (Jardim das Oliveiras),12318440,Jardim das Oliveiras,Jacareí,SP
Avenida Amâncio Dias,12318360,Jardim das Oliveiras,Jacareí,SP
Avenida Amâncio Dias,12318450,Vila Nova Aliança,Jacareí,SP
Avenida Presidente Humberto de Alencar Castelo Branco - lado ímpar,12321150,Conjunto Habitacional Marinho,Jacareí,SP
Avenida Presidente Humberto de Alencar Castelo Branco - lado par,12321645,Jardim Flórida,Jacareí,SP
Rua Pedro de Siqueira Martins,12318685,Jardim Maria Amélia,Jacareí,SP
Rua Conceição Mourão Guimarães,12318470,Vila Nova Aliança,Jacareí,SP
Avenida Joaquim Bernardino de Souza,12318460,Vila Nova Aliança,Jacareí,SP
Avenida José Cândido de Faria,12318480,Vila Nova Aliança,Jacareí,SP
Rua Lucas Mourão da Silva,12318490,Vila Nova Aliança,Jacareí,SP
Rua Mário Bernardino de Souza,12318500,Vila Nova Aliança,Jacareí,SP
Rua Sabino Bispo dos Santos,12318025,Jardim Maria Amélia,Jacareí,SP
Rua Henrique Hasmann,12318015,Jardim Maria Amélia,Jacareí,SP
Rua Antônio Requena de Paula,12324840,Jardim Terras de Santa Helena,Jacareí,SP
Rua Antônio Pinto de Carvalho Filho,12324838,Jardim Terras de Santa Helena,Jacareí,SP
Rua Genni de Siqueira Moretti,12324837,Jardim Terras de Santa Helena,Jacareí,SP
Rua Moisés da Silva,12324846,Jardim Terras de Santa Helena,Jacareí,SP
Rua Paulo Francisco de Campos,12324848,Jardim Terras de Santa Helena,Jacareí,SP
Rua Philomena Pinheiro,12324847,Jardim Terras de Santa Helena,Jacareí,SP
Rua Vicente Decária,12324845,Jardim Terras de Santa Helena,Jacareí,SP
Rua Padre Wagner Rodolfo da Silva,12324843,Jardim Terras de Santa Helena,Jacareí,SP
Rua dos Pedreiros,12332650,Primeiro de Maio,Jacareí,SP
Rua dos Professores,12332640,Primeiro de Maio,Jacareí,SP
Avenida dos Escultores,12332660,Primeiro de Maio,Jacareí,SP
Rua Volta Redonda,12306732,Jardim Altos de Santana I,Jacareí,SP
Rua Volta Redonda,12306250,Jardim das Indústrias,Jacareí,SP
Rua Apolônio de Carvalho Pinto,12335521,Jardim Conquista,Jacareí,SP
Rua Maria Aparecida Gonçalves Análio,12302230,Residencial Santa Paula,Jacareí,SP
Rua Joaquim Hipólito,12302232,Residencial Santa Paula,Jacareí,SP
Rua Joselita de Almeida Hipólito,12302234,Residencial Santa Paula,Jacareí,SP
Rua Magnólia Moreira Mota,12302236,Residencial Santa Paula,Jacareí,SP
Rua Therezinha do Carmo Vichi,12302238,Residencial Santa Paula,Jacareí,SP
Rua Silvio de Almeida,12302240,Residencial Santa Paula,Jacareí,SP
Rua Zenayde de Barros Nascimento,12302242,Residencial Santa Paula,Jacareí,SP
Rua Francisco Vichi,12302244,Residencial Santa Paula,Jacareí,SP
Rua Paulino Massahiro Tamashiro,12302246,Residencial Santa Paula,Jacareí,SP
Rua José Maurício Arloche,12302248,Residencial Santa Paula,Jacareí,SP
Rua Toscana,12302250,Residencial Santa Paula,Jacareí,SP
Rua Savona,12302252,Residencial Santa Paula,Jacareí,SP
Rua Impéria,12302254,Residencial Santa Paula,Jacareí,SP
Rua Spezia,12302256,Residencial Santa Paula,Jacareí,SP
Rua Cremona,12302258,Residencial Santa Paula,Jacareí,SP
Avenida Engenheiro Edson Mega de Miranda,12335500,Jardim Conquista,Jacareí,SP
Rua José Fama de Almeida Vianna,12335503,Jardim Conquista,Jacareí,SP
Rua Benedito Garboci,12335506,Jardim Conquista,Jacareí,SP
Rua Waldo Luiz D'avila Mercadante,12335509,Jardim Conquista,Jacareí,SP
Rua Henrique Pereira Júnior,12335512,Jardim Conquista,Jacareí,SP
Rua Rubem Augusto Guedes,12335515,Jardim Conquista,Jacareí,SP
Rua Manoel Maria de Souza Neto,12335518,Jardim Conquista,Jacareí,SP
Rua Varese,12302260,Residencial Santa Paula,Jacareí,SP
Rua José Sebastião de Oliveira,12302262,Residencial Santa Paula,Jacareí,SP
Rua Armando de Arruda Pereira,12302220,Residencial Santa Paula,Jacareí,SP
Rua José Vicente,12302222,Residencial Santa Paula,Jacareí,SP
Rua José Conceição Barreiros,12302224,Residencial Santa Paula,Jacareí,SP
Rua Foggia,12302226,Residencial Santa Paula,Jacareí,SP
Rua Engenheiro Vagner Banheti,12302228,Residencial Santa Paula,Jacareí,SP
Avenida João Lino Filho,12312647,Jardim Santa Marina,Jacareí,SP
Estrada Nicola Cappuci (Loteamento Residencial Jequitibá),12326501,Da Cerejeira,Jacareí,SP
Rua Eugenio de Castro,12312563,Jardim Santa Marina,Jacareí,SP
Avenida Romana,12318002,Loteamento Vila Romana,Jacareí,SP
Avenida Manoel Antonio do Nascimento,12318003,Loteamento Vila Romana,Jacareí,SP
Rua Djanira Maria do Nascimento,12318004,Loteamento Vila Romana,Jacareí,SP
Rua José Carlos Lopes Anselmo,12318005,Loteamento Vila Romana,Jacareí,SP
Rua Maria Elisabeth Anselmo Venturelli,12318006,Loteamento Vila Romana,Jacareí,SP
Rua João Eduardo Rodrigues da Silva,12318007,Loteamento Vila Romana,Jacareí,SP
Rua Debret,12301606,Loteamento Villa Branca,Jacareí,SP
Rua Lívio Abramo,12301607,Loteamento Villa Branca,Jacareí,SP
Rua Dionízio Azevedo,12301608,Loteamento Villa Branca,Jacareí,SP
Rua Carmen Santos,12301609,Loteamento Villa Branca,Jacareí,SP
Rua Oduvaldo Vianna,12301610,Loteamento Villa Branca,Jacareí,SP
Rua Walter Durst,12301611,Loteamento Villa Branca,Jacareí,SP
Rua Paulo Emílio Gomes,12301612,Loteamento Villa Branca,Jacareí,SP
Rua Pedro Américo,12301613,Loteamento Villa Branca,Jacareí,SP
Rua Alex Vallauri,12301614,Loteamento Villa Branca,Jacareí,SP
Rua Giovanni Castagneto,12301615,Loteamento Villa Branca,Jacareí,SP
Rua Rodolfo Amoedo,12301616,Loteamento Villa Branca,Jacareí,SP
Rua José Pancetti,12301617,Loteamento Villa Branca,Jacareí,SP
Rua Anita Malfatti,12301618,Loteamento Villa Branca,Jacareí,SP
Rua Ivan Serpa,12301619,Loteamento Villa Branca,Jacareí,SP
Rua Rodolfo Bernadelli,12301620,Loteamento Villa Branca,Jacareí,SP
Rua Milton da Costa,12301621,Loteamento Villa Branca,Jacareí,SP
Rua Chico Botellho,12301622,Loteamento Villa Branca,Jacareí,SP
Rua Darel Valença Lins,12301623,Loteamento Villa Branca,Jacareí,SP
Rua Vicente Monteiro,12301624,Loteamento Villa Branca,Jacareí,SP
Rua Antonio Gomide,12301625,Loteamento Villa Branca,Jacareí,SP
Rua Oswaldo Goeldi,12301626,Loteamento Villa Branca,Jacareí,SP
Rua Raul Roulien,12301528,Loteamento Villa Branca,Jacareí,SP
Rua Leon Hirszman,12301583,Loteamento Villa Branca,Jacareí,SP
Rua Rogério Sganzerla,12301584,Loteamento Villa Branca,Jacareí,SP
Rua Fernando Sabino,12301585,Loteamento Villa Branca,Jacareí,SP
Rua Gilda Abreu,12301586,Loteamento Villa Branca,Jacareí,SP
Rua Joaquim de Andrade,12301587,Loteamento Villa Branca,Jacareí,SP
Rua Afonso Brazza,12301588,Loteamento Villa Branca,Jacareí,SP
Rua Alberto Cavalcanti,12301589,Loteamento Villa Branca,Jacareí,SP
Rua Adolfo Celi,12301590,Loteamento Villa Branca,Jacareí,SP
Rua Ademar Gonzaga,12301591,Loteamento Villa Branca,Jacareí,SP
Rua Walter Hugo,12301592,Loteamento Villa Branca,Jacareí,SP
Rua Watson Macedo,12301593,Loteamento Villa Branca,Jacareí,SP
Rua Fernando Luis Coni,12301594,Loteamento Villa Branca,Jacareí,SP
Rua Flávio Império,12301595,Loteamento Villa Branca,Jacareí,SP
Rua Humberto Mauro,12301596,Loteamento Villa Branca,Jacareí,SP
Rua David Neves,12301597,Loteamento Villa Branca,Jacareí,SP
Rua Mário Peixoto,12301598,Loteamento Villa Branca,Jacareí,SP
Rua Luiz Sérgio Person,12301599,Loteamento Villa Branca,Jacareí,SP
Rua Glauber Rocha,12301600,Loteamento Villa Branca,Jacareí,SP
Rua Roberto Santos,12301601,Loteamento Villa Branca,Jacareí,SP
Rua Abílio de Almeida,12301602,Loteamento Villa Branca,Jacareí,SP
Rua Aldo Bonadei,12301603,Loteamento Villa Branca,Jacareí,SP
Rua Clóvis Graciano,12301604,Loteamento Villa Branca,Jacareí,SP
Rua Eliseu Visconti,12301605,Loteamento Villa Branca,Jacareí,SP
Rua Ernesto de Fiori,12301627,Loteamento Villa Branca,Jacareí,SP
Rua Manuel Ataide,12301628,Loteamento Villa Branca,Jacareí,SP
Rua Victor Meireles,12301629,Loteamento Villa Branca,Jacareí,SP
Rua José Leonilson,12301630,Loteamento Villa Branca,Jacareí,SP
Rua Yolanda Mahalyi,12301631,Loteamento Villa Branca,Jacareí,SP
Rua Bispo do Rosário,12301632,Loteamento Villa Branca,Jacareí,SP
Rua Calasans Neto,12301633,Loteamento Villa Branca,Jacareí,SP
Rua Geraldo de Barros,12301634,Loteamento Villa Branca,Jacareí,SP
Rua Maria Martins,12301635,Loteamento Villa Branca,Jacareí,SP
Rua Ismael Nery,12301636,Loteamento Villa Branca,Jacareí,SP
Rua Mestre Vitalino,12301637,Loteamento Villa Branca,Jacareí,SP
Rua Lasar Segali,12301638,Loteamento Villa Branca,Jacareí,SP
Rua Waldemar Cordeiro,12301639,Loteamento Villa Branca,Jacareí,SP
Rua Mari Zanini,12301640,Loteamento Villa Branca,Jacareí,SP
Rua Mira Schendel,12301641,Loteamento Villa Branca,Jacareí,SP
Rua Arnaldo Piovesan (Condomínio),12306715,Terras de Sant'Anna,Jacareí,SP
Rua Luís Carlos Martins Pena,12312553,Jardim Santa Marina,Jacareí,SP
Condomínio Vale dos Lagos,12340012,Jardim São Gabriel,Jacareí,SP
Rua Novara,12302264,Residencial Santa Paula,Jacareí,SP
Rua Vercelli,12302266,Residencial Santa Paula,Jacareí,SP
Rua Taranto,12302267,Residencial Santa Paula,Jacareí,SP
Rua Oristano,12302268,Residencial Santa Paula,Jacareí,SP
Rua Sassari,12302269,Residencial Santa Paula,Jacareí,SP
Rua Catania,12302270,Residencial Santa Paula,Jacareí,SP
Rua Palermo,12302271,Residencial Santa Paula,Jacareí,SP
Rua Messina,12302272,Residencial Santa Paula,Jacareí,SP
Rua Trapani,12302273,Residencial Santa Paula,Jacareí,SP
Rua Livorno,12302274,Residencial Santa Paula,Jacareí,SP
Rua Siena,12302276,Residencial Santa Paula,Jacareí,SP
Rua Perugia,12302277,Residencial Santa Paula,Jacareí,SP
Rua Treviso,12302278,Residencial Santa Paula,Jacareí,SP
Rua Verona,12302280,Residencial Santa Paula,Jacareí,SP
Rotatória Isérnia,12302282,Residencial Santa Paula,Jacareí,SP
Condomínio Residencial Mirante do Vale,12302202,Rio Comprido,Jacareí,SP
Rua Arezzo,12302279,Residencial Santa Paula,Jacareí,SP
Rua Renato Turci,12323472,Bandeira Branca,Jacareí,SP
Condomínio Residencial São Miguel,12310081,Jardim Coleginho,Jacareí,SP
Rua Joaquim Antonio Leite,12318271,Jardim Maria Amélia,Jacareí,SP
Rua Seis,12340021,Jardim São Gabriel,Jacareí,SP
Rua Antonio Pereira Cobra,12319361,Jardim Olympia,Jacareí,SP
Rua Marquês de João Carlos Augusto Oyenhausen-Gravenburg,12310827,Jardim do Marquês,Jacareí,SP
Rua Miguel Calmon du Pin e Almeida,12310829,Jardim do Marquês,Jacareí,SP
Rua Caetano Pinto de Miranda Montenegro,12310831,Jardim do Marquês,Jacareí,SP
Rua Antônio Carlos de Arruda Botelho,12310833,Jardim do Marquês,Jacareí,SP
Rua Francisco do Rego Barros,12310835,Jardim do Marquês,Jacareí,SP
Rua Visconde de Affonso Celso de Assis Figueiredo,12310837,Jardim do Marquês,Jacareí,SP
Avenida Domitília de Castro e Canto Melo,12310801,Jardim do Marquês,Jacareí,SP
Avenida Condessa Luísa Margarida de Barros Portugal,12310803,Jardim do Marquês,Jacareí,SP
Rua Marquês de Pedro de Araújo Lima,12310805,Jardim do Marquês,Jacareí,SP
Rua Marquês de Honório Hermeto Carneiro Leão,12310807,Jardim do Marquês,Jacareí,SP
Rua José Egídio Alves de Almeida,12310809,Jardim do Marquês,Jacareí,SP
Rua José Antonio Pimenta Bueno,12310811,Jardim do Marquês,Jacareí,SP
Rua Joaquim Marques Lisboa,12310813,Jardim do Marquês,Jacareí,SP
Rua Manuel Luís Osório,12310815,Jardim do Marquês,Jacareí,SP
Rua João Lustosa da Cunha Paranaguá,12310817,Jardim do Marquês,Jacareí,SP
Rua Candido José de Araújo Viana,12310819,Jardim do Marquês,Jacareí,SP
Rua Marquês do Thomas Alexandre Cochrane,12310821,Jardim do Marquês,Jacareí,SP
Rua Manoel Inácio de Andrade Souto Maior Pinto Coelho,12310823,Jardim do Marquês,Jacareí,SP
Rua Manuel Jacinto Nogueira da Gama,12310825,Jardim do Marquês,Jacareí,SP
Condomínio Sunset Garden,12305801,Jardim Califórnia,Jacareí,SP
Rua Martha Mancilha Brison,12319362,Jardim Olympia,Jacareí,SP
Praça Roque Duarte Ferreira,12310501,Vila Zezé,Jacareí,SP
Praça Joaquim Eduardo Silvério,12306008,Jardim das Indústrias,Jacareí,SP
Rua Henrique de Araújo,12319371,Jardim Olympia,Jacareí,SP
Rua Alcino de Azevedo Andrade,12328241,Jardim Santa Maria,Jacareí,SP
Avenida Vereador Adir da Silva Rossi,12328491,Residencial Parque dos Sinos,Jacareí,SP
Rua Vereador Benedito Carlos Barbosa,12328505,Residencial Parque dos Sinos,Jacareí,SP
Rua Pastor Domingos Rodrigues dos Santos,12328495,Residencial Parque dos Sinos,Jacareí,SP
Avenida Vereador Egídio Antônio Coimbra,12328513,Residencial Parque dos Sinos,Jacareí,SP
Rua Guilhermina Moreira dos Santos,12328503,Residencial Parque dos Sinos,Jacareí,SP
Avenida Papa João Paulo II,12328514,Residencial Parque dos Sinos,Jacareí,SP
Rua José Moreira dos Santos,12328504,Residencial Parque dos Sinos,Jacareí,SP
Rua Rafael Gonçalves de Campos,12328493,Residencial Parque dos Sinos,Jacareí,SP
Rua Eduardo Begotti,12328510,Residencial Parque dos Sinos,Jacareí,SP
Rua Alice do Nascimento Gonçalves,12328512,Residencial Parque dos Sinos,Jacareí,SP
Rua Luiz Eduardo Taddei de Freitas,12328509,Residencial Parque dos Sinos,Jacareí,SP
Rua Mário da Silva Ramos Filho,12328506,Residencial Parque dos Sinos,Jacareí,SP
Rua Lauro Martins,12328508,Residencial Parque dos Sinos,Jacareí,SP
Rua Francisco Gonçalves,12328511,Residencial Parque dos Sinos,Jacareí,SP
Avenida Alfredo de Moraes,12321550,Jardim Terras da Conceição,Jacareí,SP
Rua Direitos Humanos,12321557,Jardim Terras da Conceição,Jacareí,SP
Rua Octávio Bento de Almeida,12321564,Jardim Terras da Conceição,Jacareí,SP
Rua Amazonas,12302021,Rio Comprido,Jacareí,SP
Rua Rio Grande do Sul,12302022,Rio Comprido,Jacareí,SP
Rua Paraná,12302023,Rio Comprido,Jacareí,SP
Rua Rubens Bento de Moura,12324021,Jardim São Luiz,Jacareí,SP
Rua João Justino Pereira,12324101,Jardim São Luiz,Jacareí,SP
Avenida José Maria Sobrinho ( Distrito São Silvestre ),12341201,Vila São João (São Silvestre),Jacareí,SP
Alameda Esmeralda ( Condomínio ),12302309,Parque Mirante do Vale,Jacareí,SP
Alameda Granada ( Condomínio ),12302310,Parque Mirante do Vale,Jacareí,SP
Alameda Lápis Lazuli ( Condomínio ),12302311,Parque Mirante do Vale,Jacareí,SP
Alameda Mirante do Vale ( Condomínio ),12302312,Parque Mirante do Vale,Jacareí,SP
Alameda Pataxós ( Condomínio ),12302313,Parque Mirante do Vale,Jacareí,SP
Alameda Pau-Brasil ( Condomínio ),12302314,Parque Mirante do Vale,Jacareí,SP
